Format Version,1.24,Take Name,RADs_3s_period_1440deg_amplitude,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-10 03.54.27.451 PM,Capture Start Frame,1605685,Total Frames in Take,7649,Total Exported Frames,7649,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2672,22.266667,163.403809,182.829849,310.455963,58.648624,170.535919,306.266541,284.103516,183.281342,221.699371,289.089691,190.177170,306.221588,150.823624,226.172775,-19.146912,-54.347034,173.397339,66.775612,358.905518,191.984207,-45.001770,269.316376,191.860199,-36.222301,-51.522415,185.808105,148.280136,268.115356,177.864029,50.691914,365.675079,215.734070,129.627747,156.643051,170.042709,227.103500,283.231323,182.315720,134.850342,76.226723,157.366516,231.224594,-41.640892,189.392120,314.162842,-49.261032,174.140137,232.855453,154.771286,192.665054,142.133942,58.420578,205.449188,-15.542091,151.603302,192.494217,62.587223,68.621773,180.541595,64.951309,-61.338688,190.991257,-11.261781,69.685417,168.117340,147.610855,353.522980,236.813431,293.382263,358.584442,196.673355,44.787655,,,,,,,,,
2673,22.275000,163.405045,182.851685,310.449036,58.678547,170.674835,306.260040,284.103851,183.284164,221.697815,289.085388,190.191666,306.226807,150.828491,226.161667,-19.140297,-54.359749,173.383850,66.772301,358.900574,191.993179,-45.004471,269.310852,191.856583,-36.215157,-51.533447,185.825302,148.278015,267.988373,178.063065,50.584743,365.683624,215.723145,129.627777,156.645142,170.078445,227.111725,283.231567,182.319077,134.847244,76.221626,157.403137,231.229355,-41.639004,189.469177,314.143188,-49.274868,174.190231,232.849686,154.766891,192.681335,142.139175,58.420544,205.457489,-15.542891,151.605652,192.500580,62.592587,68.620064,180.564560,64.950760,-61.336872,190.947006,-11.269967,69.679466,168.163544,147.612122,353.452484,236.905701,293.337067,358.591461,196.628448,44.780842,,,,,,,,,
2674,22.283333,163.404007,182.857681,310.438141,58.680080,170.711899,306.227997,284.110260,183.232986,221.688095,289.078613,190.156189,306.216522,150.819626,226.146912,-19.152271,-54.376698,173.344910,66.745537,358.895844,191.993790,-45.009811,269.304138,191.820602,-36.232952,-51.539932,185.805939,148.253662,267.918549,178.139832,50.573307,365.685211,215.689774,129.619400,156.642838,170.068542,227.097290,283.231750,182.277710,134.841476,76.218994,157.387604,231.218613,-41.650005,189.475967,314.118958,-49.290966,174.205902,232.820618,154.760422,192.640747,142.134277,58.414898,205.428757,-15.567967,151.602463,192.488892,62.577984,68.606567,180.539108,64.927147,-61.374588,190.922882,-11.280386,69.672615,168.134537,147.591141,353.469574,236.875214,293.349762,358.588745,196.630020,44.784229,,,,,,,,,
2675,22.291667,163.384659,182.877151,310.417236,58.659451,170.751221,306.205444,284.092682,183.208389,221.686859,289.040894,190.169601,306.211426,150.721588,226.177078,-19.228035,-54.388325,173.333069,66.715439,358.888062,192.013138,-45.001717,269.304901,191.842194,-36.227417,-51.483414,185.730896,148.197662,267.920532,178.142685,50.572086,365.676941,215.675720,129.625397,156.625641,170.068848,227.082245,283.188965,181.861053,134.753418,76.192322,157.413605,231.201813,-41.663689,189.604950,314.034637,-49.332478,174.229111,232.784073,154.588394,192.354630,142.175354,58.340153,205.306198,-15.656622,151.585938,192.486557,62.565163,68.632874,180.486740,64.879059,-61.395931,190.942886,-11.280367,69.650581,168.079803,147.576218,353.352051,236.984375,293.296844,358.577545,196.628311,44.785023,,,,,,,,,
2676,22.300000,163.368042,182.876251,310.406616,58.600140,170.685669,306.196259,284.108704,183.018677,221.647415,289.012207,190.155624,306.214417,150.725662,225.900497,-19.306511,-54.392014,173.308548,66.677567,358.888733,192.003586,-45.003471,269.306580,191.837006,-36.235592,-51.475319,185.743179,148.168640,268.046692,177.864624,50.710442,365.661377,215.658066,129.639435,156.560806,170.016296,227.087341,283.197510,181.768860,134.769287,76.177101,157.403595,231.186493,-41.683407,189.327850,313.919037,-49.348179,174.224838,232.751236,154.573120,192.308945,142.180389,58.328594,205.253586,-15.683133,151.591324,192.222275,62.428982,68.626167,180.448151,64.854362,-61.393520,190.965744,-11.292060,69.637642,168.039963,147.564713,353.248718,237.073364,293.256744,358.568451,196.627625,44.783897,,,,,,,,,
2677,22.308333,163.343582,182.906723,310.392212,58.573509,170.678696,306.164978,284.097382,182.974152,221.648651,288.978149,190.176865,306.209412,150.672485,225.837646,-19.360882,-54.394360,173.282135,66.615891,358.894287,192.001373,-44.997715,269.300934,191.841843,-36.240269,-51.493801,185.793655,148.086639,267.988556,178.016495,50.564358,365.652435,215.634979,129.650269,156.537811,170.010849,227.064804,283.201569,181.751831,134.768723,76.152977,157.440887,231.159485,-41.700169,189.371857,313.874908,-49.365154,174.250168,232.707657,154.565735,192.325790,142.168030,58.334934,205.174072,-15.742386,151.575867,192.217026,62.418968,68.621162,180.406311,64.824898,-61.383678,191.015762,-11.321186,69.621025,168.025818,147.535004,353.270905,237.025253,293.293640,358.560730,196.639877,44.793514,,,,,,,,,
2678,22.316667,163.325470,182.920883,310.401245,58.550644,170.692841,306.151978,284.081482,182.993423,221.659149,288.967926,190.208130,306.222504,150.658203,225.872650,-19.360441,-54.380802,173.228622,66.562531,358.893463,191.999908,-44.987309,269.300903,191.844666,-36.232609,-51.485153,185.803650,148.051224,267.965210,178.360397,50.517700,365.647583,215.622025,129.660507,156.533401,170.007751,227.075516,283.195129,181.761200,134.769272,76.144127,157.450882,231.151672,-41.713665,189.393677,313.846924,-49.402473,174.324188,232.659332,154.572235,192.332397,142.165985,58.344921,205.136642,-15.752878,151.582520,192.206894,62.423458,68.629135,180.371933,64.814552,-61.343891,191.012161,-11.366817,69.624229,168.016632,147.521637,353.192291,237.131958,293.243713,358.558960,196.585907,44.793186,,,,,,,,,
2679,22.325000,163.324326,182.934616,310.393677,58.545464,170.715027,306.124390,284.098541,182.973953,221.648773,288.967102,190.242752,306.214874,150.745224,225.846497,-19.305071,-54.347893,173.197800,66.497002,358.896240,191.996628,-44.994198,269.300568,191.832565,-36.241779,-51.470787,185.800705,147.995209,267.987549,177.990707,50.659641,365.655579,215.596176,129.656799,156.533554,170.019089,227.069534,283.200775,181.749771,134.763382,76.139046,157.461655,231.130798,-41.730858,189.420105,313.804993,-49.410862,174.363297,232.620590,154.573013,192.335251,142.157990,58.352566,205.096283,-15.770452,151.684875,192.104004,62.381062,68.637131,180.318405,64.797890,-61.313511,191.013550,-11.408228,69.622208,167.970001,147.498260,353.231934,237.131195,293.246979,358.569305,196.565506,44.799667,,,,,,,,,
2680,22.333333,163.329346,182.926102,310.395874,58.554920,170.743134,306.129608,284.102356,182.995407,221.660019,288.974030,190.290039,306.220276,150.772202,225.783524,-19.297958,-54.312805,173.175232,66.476898,358.918610,192.005814,-44.995926,269.308868,191.821106,-36.235744,-51.459064,185.789810,147.972992,268.095215,177.823837,50.687817,365.674469,215.570129,129.652054,156.580383,169.976715,227.059662,283.212708,181.752838,134.772476,76.153740,157.467743,231.132401,-41.681168,189.369247,313.750580,-49.405499,174.392746,232.599899,154.734680,192.567810,142.134201,58.367886,205.078033,-15.768176,151.612900,192.192825,62.417534,68.658569,180.284134,64.795746,-61.271652,190.976959,-11.415335,69.685875,167.905441,147.452362,353.239380,237.160019,293.241119,358.589630,196.531906,44.798206,,,,,,,,,
2681,22.341667,163.332458,182.934311,310.391022,58.602940,170.802948,306.109467,284.107727,182.994110,221.649765,288.982330,190.330200,306.212769,150.780029,225.768723,-19.299248,-54.300919,173.147507,66.451813,358.937073,191.985718,-45.009720,269.320312,191.804443,-36.243343,-51.453209,185.807266,147.960129,268.121948,177.788315,50.679844,365.688507,215.543198,129.647018,156.594101,169.990967,227.048325,283.262817,181.212112,134.578384,76.166046,157.485672,231.119812,-41.657894,189.408722,313.730652,-49.387394,174.408432,232.578613,154.571503,193.103592,142.018707,58.484459,204.865860,-15.771877,151.608887,192.176422,62.419624,68.676712,180.258057,64.786697,-61.251015,190.942886,-11.432788,69.707893,167.914536,147.441376,353.275604,237.165298,293.236206,358.615234,196.471420,44.786514,,,,,,,,,
2682,22.350000,163.344788,182.923721,310.390472,58.640430,170.812988,306.097473,284.127472,182.990341,221.642685,288.994659,190.351440,306.197906,150.781952,225.762848,-19.299788,-54.285389,173.114639,66.451218,358.955078,191.967819,-45.020302,269.327545,191.789902,-36.251156,-51.443539,185.783371,147.957153,268.000427,177.975906,50.556606,365.706726,215.529236,129.648987,156.654251,170.035324,227.028534,283.298615,181.130219,134.591721,76.187630,157.490097,231.119019,-41.628601,189.421097,313.719696,-49.359871,174.402252,232.574646,154.512939,193.280685,141.974838,58.524754,204.752563,-15.755689,151.622421,192.143188,62.414047,68.718765,180.165558,64.822266,-61.211151,190.922043,-11.418269,69.727745,167.925644,147.440399,353.336151,237.128235,293.249878,358.634918,196.448334,44.784439,,,,,,,,,
2683,22.358333,163.415604,183.226364,310.369690,58.654987,170.817017,306.089111,284.160248,182.960922,221.631302,288.992676,190.406342,306.180206,150.778854,225.761536,-19.307932,-54.262257,173.130173,66.472588,358.955383,191.978912,-45.023720,269.320709,191.790054,-36.260021,-51.463223,185.941544,147.901062,268.015747,177.935349,50.657578,365.713959,215.517960,129.643097,156.664215,170.084579,227.020020,283.308411,181.124542,134.583252,76.202042,157.514755,231.111862,-41.592342,189.446655,313.715393,-49.335560,174.395065,232.581772,154.534180,193.256622,141.984512,58.517147,204.748917,-15.754950,151.625900,192.151840,62.412102,68.902504,179.659592,64.905197,-61.253731,190.897736,-11.403832,69.683914,168.000580,147.486588,353.270660,237.233597,293.194183,358.644409,196.443771,44.780273,,,,,,,,,
2684,22.366667,163.420700,183.231674,310.360352,58.667713,170.737473,306.065430,284.178802,182.918091,221.613678,289.001770,190.412949,306.168701,150.774704,225.747772,-19.318916,-54.260849,173.130203,66.488976,358.959167,191.969284,-45.046211,269.322388,191.762604,-36.279034,-51.423370,185.840424,147.966675,268.097229,177.809097,50.660561,365.721680,215.495895,129.636932,156.668198,170.060272,227.017670,283.307709,181.113022,134.568970,76.213608,157.497086,231.101761,-41.579357,189.460999,313.711609,-49.297852,174.312790,232.599731,154.565491,193.184998,141.990952,58.387505,204.984558,-15.768157,151.628906,192.155289,62.403862,68.890488,179.625961,64.902359,-61.277145,190.852524,-11.388940,69.730186,167.922745,147.440948,353.324432,237.184753,293.210968,358.644348,196.416794,44.769009,,,,,,,,,
2685,22.375000,163.415146,183.249619,310.364502,58.664886,170.814117,306.093048,284.176178,182.896957,221.624496,288.984894,190.450577,306.178070,150.765717,225.745773,-19.314138,-54.268787,173.139847,66.499687,358.945526,191.987259,-45.038471,269.318878,191.770737,-36.278038,-51.433182,185.836792,147.984726,268.113770,177.769119,50.666962,365.722229,215.470398,129.640152,156.652008,170.068710,227.019867,283.306885,181.094208,134.568954,76.213982,157.500900,231.111954,-41.573025,189.487137,313.715485,-49.288700,174.301254,232.616486,154.566574,193.172729,142.000534,58.457687,204.902725,-15.779644,151.623840,192.152756,62.400810,68.878052,179.618439,64.904198,-61.313110,190.838547,-11.353842,69.741776,167.921585,147.443695,353.272552,237.273590,293.177582,358.641937,196.406723,44.766747,,,,,,,,,
2686,22.383333,163.413498,183.256470,310.370331,58.663090,170.813492,306.096283,284.163574,182.895767,221.632233,288.981384,190.458588,306.181213,150.761673,225.721069,-19.317436,-54.271252,173.129379,66.512901,358.947388,191.972336,-45.035015,269.321106,191.763199,-36.276184,-51.439003,185.821075,147.980682,267.991699,177.950394,50.551430,365.718842,215.446259,129.643509,156.607391,169.998276,227.047729,283.304016,181.095367,134.579575,76.203667,157.492493,231.118622,-41.572544,189.510910,313.713776,-49.293121,174.309998,232.614548,154.560333,193.161575,141.999786,58.493202,204.756577,-15.769482,151.620529,192.143127,62.406219,68.874451,179.606232,64.909477,-61.321323,190.798080,-11.343507,69.725563,167.938095,147.443237,353.245026,237.307663,293.160339,358.637390,196.383575,44.767262,,,,,,,,,
2687,22.391667,163.332474,182.964706,310.392670,58.657459,170.828003,306.107635,284.121368,182.957474,221.652618,288.933441,190.556427,306.171967,150.694580,225.659531,-19.328115,-54.284874,173.146744,66.534744,358.937592,191.974899,-45.019230,269.308228,191.761261,-36.256607,-51.438271,185.839935,147.991058,267.912140,178.034409,50.560230,365.715149,215.422379,129.647781,156.591263,169.993652,227.067810,283.295227,181.078201,134.584686,76.196831,157.494141,231.133682,-41.574757,189.811386,313.794037,-49.294510,174.330841,232.625839,154.795456,192.673447,142.104691,58.368771,204.931656,-15.757462,151.613678,192.132156,62.422001,68.864555,179.590027,64.921432,-61.317814,190.781082,-11.335802,69.679779,167.970444,147.504074,353.269653,237.302170,293.189667,358.627106,196.257919,44.755219,,,,,,,,,
2688,22.400000,163.329758,182.976089,310.398621,58.658600,170.831696,306.115479,284.123779,182.941818,221.656891,288.938721,190.581345,306.181183,150.691086,225.648621,-19.319355,-54.270775,173.135040,66.537300,358.943909,191.974060,-45.005180,269.307007,191.727829,-36.255856,-51.435905,185.840118,147.989761,267.837433,178.074829,50.672859,365.706512,215.405502,129.651749,156.556717,170.034424,227.082825,283.297302,181.058548,134.593811,76.198105,157.497772,231.137070,-41.563599,189.857086,313.789795,-49.291145,174.329529,232.625000,154.775330,192.640091,142.118134,58.664185,204.196198,-15.713901,151.609848,192.119644,62.426479,68.867851,179.556381,64.920761,-61.310833,190.766708,-11.339842,69.679573,167.949539,147.510498,353.281647,237.314224,293.193298,358.613983,195.883118,44.683449,,,,,,,,,
2689,22.408333,163.326492,182.976562,310.402710,58.660519,170.827530,306.120270,284.120697,182.939423,221.653931,288.939026,190.607925,306.170319,150.697113,225.629105,-19.320869,-54.264530,173.150360,66.542648,358.941986,191.965256,-45.004017,269.304596,191.704346,-36.255604,-51.437649,185.848648,147.995026,267.967896,177.838913,50.803936,365.709839,215.383224,129.646072,156.556061,170.030960,227.084091,283.294800,181.041489,134.588074,76.197960,157.499985,231.142670,-41.557549,189.883148,313.792633,-49.288670,174.347168,232.628296,154.625000,193.121094,142.039551,58.666042,204.164490,-15.717445,151.609024,192.104156,62.429039,68.873314,179.538132,64.922386,-61.306427,190.765472,-11.339247,69.703491,167.964630,147.514481,353.294830,237.303574,293.188690,358.626617,195.840164,44.678455,,,,,,,,,
2690,22.416667,163.339279,182.983353,310.400177,58.675526,170.848480,306.125946,284.134216,182.912430,221.641281,288.944611,190.643356,306.153412,150.693573,225.616364,-19.318588,-54.253376,173.148636,66.549263,358.940430,191.958008,-45.021126,269.308746,191.676849,-36.265381,-51.436455,185.837112,148.000641,268.103912,177.679321,50.671577,365.722076,215.347855,129.634598,156.568893,170.023834,227.083420,283.304993,181.019608,134.582977,76.213539,157.504852,231.142212,-41.541996,189.900146,313.803894,-49.272758,174.367523,232.628677,154.539062,193.262421,141.993286,58.664875,204.115585,-15.718198,151.578995,192.010559,62.427429,68.919441,179.466125,64.886032,-61.294369,190.737076,-11.336641,69.699814,167.942169,147.514313,353.288635,237.332108,293.163330,358.632568,195.780731,44.665131,,,,,,,,,
2691,22.425000,163.417282,183.275070,310.370575,58.692574,170.871017,306.115356,284.180115,182.863602,221.614914,288.954651,190.731415,306.111664,150.683289,225.602646,-19.324686,-54.255802,173.167068,66.561958,358.937256,191.958740,-45.050278,269.297150,191.683914,-36.279938,-51.428272,185.843811,148.010559,267.991455,177.843430,50.541378,365.728149,215.343628,129.622787,156.655197,170.060287,227.045715,283.309692,181.011490,134.573303,76.222610,157.531326,231.137329,-41.531349,189.916183,313.804169,-49.253056,174.387039,232.635452,154.549118,193.232941,141.989044,58.647015,204.106918,-15.718575,151.612701,192.062637,62.419498,68.919014,179.466278,64.878540,-61.307423,190.727814,-11.330830,69.733788,167.901489,147.467712,353.371490,237.259689,293.187042,358.640015,195.740799,44.647423,,,,,,,,,
2692,22.433333,163.440948,183.291443,310.364471,58.715412,170.896378,306.117798,284.197052,182.868164,221.599625,289.008545,190.746384,306.111755,150.677643,225.595261,-19.331480,-54.246506,173.183746,66.591721,358.943024,191.965958,-45.066906,269.300476,191.690414,-36.291592,-51.413235,185.844070,148.019180,267.913147,177.957352,50.533276,365.744019,215.320145,129.606659,156.682251,170.100555,227.034531,283.322418,181.000153,134.561005,76.249077,157.530396,231.141373,-41.485184,189.986572,313.797241,-49.222904,174.403778,232.651337,154.572357,193.175613,141.990570,58.645016,204.091812,-15.720557,151.622086,192.077499,62.411545,68.921722,179.445374,64.878746,-61.317375,190.742599,-11.312876,69.716644,167.929459,147.508331,353.356873,237.324631,293.133331,358.653992,195.775024,44.645538,,,,,,,,,
2693,22.441667,163.458771,183.329102,310.356232,58.736332,170.915512,306.117126,284.212463,182.862839,221.581055,288.992035,190.820724,306.068817,150.672546,225.578903,-19.345852,-54.248520,173.194443,66.624557,358.948059,191.954803,-45.086311,269.292358,191.679901,-36.306141,-51.409611,185.852722,148.038177,267.906982,177.966019,50.522095,365.763336,215.290512,129.592804,156.693588,170.107925,227.027618,283.324371,180.999725,134.552948,76.263588,157.548767,231.148727,-41.462200,190.023849,313.811951,-49.205139,174.443008,232.675278,154.624832,193.204193,141.999008,58.632107,204.045883,-15.732867,151.622482,192.054276,62.396900,68.923035,179.422821,64.875893,-61.345028,190.760971,-11.297957,69.732155,167.940445,147.513382,353.373718,237.331268,293.125519,358.661194,195.753418,44.636616,,,,,,,,,
2694,22.450000,163.468323,183.324448,310.356781,58.753056,170.934128,306.136536,284.213531,182.875107,221.585358,289.049011,190.776428,306.070526,150.658905,225.566727,-19.344601,-54.240231,173.200378,66.664101,358.940369,191.965225,-45.090118,269.285950,191.670288,-36.303913,-51.401176,185.845947,148.061401,268.021179,177.781006,50.627399,365.770355,215.274200,129.588318,156.700989,170.117767,227.036575,283.327271,180.987045,134.551056,76.277298,157.559662,231.160355,-41.448029,190.038788,313.828156,-49.188599,174.445160,232.696274,154.594345,193.177536,141.990891,58.622517,204.000153,-15.723566,151.613312,192.044357,62.403072,68.914291,179.393906,64.884529,-61.344978,190.784988,-11.267654,69.729477,167.967575,147.523544,353.384064,237.357483,293.105530,358.663239,195.729263,44.633842,,,,,,,,,
2695,22.458333,163.475006,183.349762,310.364807,58.756901,170.967239,306.156433,284.210419,182.886780,221.591141,289.056915,190.800278,306.074982,150.647675,225.547607,-19.341887,-54.238571,173.214172,66.696114,358.924164,191.957108,-45.094139,269.270538,191.662338,-36.300888,-51.402569,185.846512,148.085999,268.094910,177.654327,50.642189,365.769958,215.252258,129.583115,156.693771,170.129013,227.039948,283.327759,180.983154,134.561035,76.274895,157.569260,231.172211,-41.489468,190.143250,313.873718,-49.181320,174.448334,232.721603,154.577667,193.173157,141.999725,58.594002,203.963348,-15.718265,151.364502,192.422775,62.365810,68.898491,179.369675,64.901619,-61.360413,190.803009,-11.245365,69.719131,167.953537,147.537506,353.328186,237.452301,293.067749,358.661011,195.668320,44.623341,,,,,,,,,
2696,22.466667,163.470734,183.368851,310.374420,58.753475,170.979919,306.181732,284.203033,182.891586,221.610840,289.027435,190.871674,306.055664,150.631256,225.527710,-19.335493,-54.253563,173.227219,66.744270,358.899231,191.951752,-45.079464,269.258575,191.664902,-36.287621,-51.409878,185.854874,148.115234,268.084534,177.639572,50.647243,365.768555,215.222687,129.585617,156.654587,170.174683,227.074524,283.324860,180.957169,134.564728,76.271851,157.562225,231.196686,-41.495975,190.146881,313.900238,-49.181396,174.434280,232.750427,154.568283,193.170853,142.006805,58.578854,203.919083,-15.706772,151.291870,192.562088,62.359360,68.839256,179.380295,64.948586,-61.371288,190.839905,-11.216302,69.724785,167.920898,147.552307,353.311340,237.491119,293.057159,358.653564,195.590225,44.609901,,,,,,,,,
2697,22.475000,163.460388,183.396622,310.382935,58.745335,170.996628,306.203491,284.198334,182.898727,221.620880,289.017578,190.915100,306.060089,150.612305,225.447159,-19.302790,-54.264454,173.253555,66.782532,358.891174,191.960083,-45.059387,269.255493,191.662201,-36.274540,-51.417667,185.855499,148.138000,268.011047,177.665207,50.808895,365.765350,215.205521,129.593842,156.644165,170.167557,227.089676,283.322174,180.944778,134.570251,76.267677,157.563416,231.218384,-41.498318,190.165329,313.920258,-49.188446,174.447861,232.777359,154.565277,193.176865,142.020279,58.560665,203.879639,-15.704453,151.296753,192.539627,62.374432,68.819206,179.334564,64.972954,-61.387924,190.914505,-11.182401,69.719475,167.915527,147.575241,353.258911,237.580292,293.012848,358.647400,195.585785,44.623875,,,,,,,,,
2698,22.483333,163.450958,183.406464,310.396423,58.742805,170.982239,306.218048,284.195557,182.888641,221.629150,289.011322,190.928619,306.068573,150.602997,225.404037,-19.298433,-54.274681,173.242096,66.805832,358.889801,191.952637,-45.061039,269.249664,191.663025,-36.274193,-51.415207,185.782135,148.195236,268.023834,177.636307,50.815189,365.762329,215.188828,129.605270,156.638474,170.161743,227.101425,283.344666,180.947571,134.567581,76.258003,157.537720,231.234558,-41.502941,190.173447,313.942078,-49.190853,174.452927,232.803314,154.599976,193.202682,142.028030,58.541836,203.832657,-15.705980,151.304947,192.468582,62.381275,68.778770,179.318420,65.006638,-61.409927,190.978424,-11.149136,69.698242,167.907120,147.584213,353.335175,237.501495,293.063110,358.642334,195.590149,44.632084,,,,,,,,,
2699,22.491667,163.542099,183.720795,310.446655,58.732384,171.009033,306.255341,284.157684,182.931213,221.653229,288.992340,190.976669,306.071716,150.592270,225.401138,-19.293509,-54.283623,173.255356,66.831581,358.876373,191.981934,-45.047626,269.246490,191.695938,-36.262676,-51.430984,185.780884,148.229065,268.027252,177.644928,50.821342,365.764496,215.178055,129.620270,156.634415,170.184769,227.112183,283.348236,180.967697,134.574326,76.255455,157.560883,231.251907,-41.500278,190.189606,313.966064,-49.188953,174.498779,232.834717,154.565216,193.171127,142.022491,58.490807,203.715454,-15.735351,151.296310,192.464066,62.390648,68.601944,179.754272,64.968231,-61.410305,191.057205,-11.129411,69.648438,167.970215,147.638840,353.211334,237.679474,292.973419,358.639771,195.553909,44.626465,,,,,,,,,
2700,22.500000,163.551208,183.759094,310.454803,58.738361,171.027863,306.257172,284.152130,182.917404,221.653458,288.992218,191.088257,306.082550,150.429199,225.167465,-19.297773,-54.296959,173.239700,66.847427,358.859528,192.003052,-45.047245,269.227570,191.712372,-36.266224,-51.493797,185.845383,148.276489,267.860535,177.573654,50.743629,365.773895,215.161453,129.627274,156.633347,170.188889,227.123779,283.340393,180.974304,134.574112,76.251129,157.564285,231.262894,-41.462200,190.178452,314.032745,-49.169117,174.597580,232.853882,154.790817,192.678665,142.127029,58.433022,203.688629,-15.696465,151.278992,192.478043,62.393456,68.506210,179.778763,64.906090,-61.434879,191.084442,-11.100551,69.636368,167.950562,147.650238,353.237396,237.657745,292.992676,358.639496,195.561890,44.636257,,,,,,,,,
2701,22.508333,163.554886,183.798355,310.445374,58.745201,171.063934,306.277557,284.151703,182.904724,221.650299,288.997009,191.122452,306.075958,150.360413,225.066925,-19.299328,-54.317459,173.215744,66.870216,358.848450,192.000412,-45.055908,269.213074,191.743439,-36.260593,-51.508133,185.834061,148.287842,267.955383,177.734543,50.797703,365.772980,215.143723,129.620468,156.629578,170.197525,227.117798,283.332520,180.961319,134.571213,76.252853,157.573792,231.273560,-41.454739,190.186493,314.046509,-49.169281,174.654968,232.876175,154.808304,192.723251,142.117264,58.277103,204.066177,-15.708778,151.260483,192.463577,62.390568,68.499489,179.667862,64.921120,-61.438766,191.009125,-11.055457,69.616386,167.913055,147.657410,353.211578,237.711945,292.969177,358.634949,195.559647,44.634113,,,,,,,,,
2702,22.516667,163.559769,183.805466,310.439301,58.742054,171.099884,306.285767,284.155060,182.887527,221.649368,288.996735,191.125916,306.073853,150.336380,225.052216,-19.288364,-54.344334,173.182648,66.892532,358.830719,192.011307,-45.057758,269.191986,191.755615,-36.259926,-51.515141,185.833542,148.304535,267.829437,177.528809,50.762714,365.764008,215.120636,129.620178,156.626007,170.218033,227.123291,283.330994,180.939758,134.568619,76.244980,157.596558,231.282776,-41.453438,190.203720,314.054932,-49.176895,174.676331,232.900742,154.770416,192.659439,142.125168,58.209976,204.152100,-15.735044,151.242279,192.431900,62.393356,68.492119,179.557159,64.940384,-61.487091,191.012161,-11.014329,69.621178,167.924805,147.666061,353.152435,237.801819,292.920715,358.624847,195.544769,44.627514,,,,,,,,,
2703,22.525000,163.564407,183.826660,310.425415,58.743443,171.117859,306.291931,284.153625,182.876907,221.645798,288.992615,191.138275,306.071594,150.191193,225.010239,-19.195555,-54.364532,173.127441,66.908768,358.802124,192.011917,-45.071571,269.431427,191.281342,-36.265408,-51.522343,185.809906,148.315964,267.763000,177.597305,50.731277,365.751801,214.957870,129.554123,156.626068,170.217270,227.118988,283.325989,180.915894,134.566345,76.244621,157.613327,231.294907,-41.448830,190.232925,314.063538,-49.164989,174.669403,232.924271,154.758438,192.628769,142.132675,58.193130,204.051743,-15.728606,151.224060,192.399918,62.393513,68.475250,179.328629,64.884575,-61.513367,190.964355,-10.984565,69.603165,167.844269,147.664963,353.140991,237.838531,292.899506,358.612000,195.551682,44.624252,,,,,,,,,
2704,22.533333,163.556244,183.868607,310.429260,58.736710,171.171722,306.296387,284.140442,182.901413,221.652359,288.981293,191.177872,306.067627,150.175018,224.972305,-19.181824,-54.365566,173.098053,66.916908,358.774414,192.042480,-45.066467,269.397400,191.286285,-36.251972,-51.526131,185.824615,148.317200,267.761536,177.571152,50.754066,365.736237,214.956177,129.553192,156.626083,170.239899,227.126389,283.323395,180.917007,134.568222,76.234505,157.636765,231.306870,-41.453312,190.254364,314.064301,-49.164211,174.692627,232.934204,154.752411,192.625046,142.135803,58.191555,203.971588,-15.710710,151.219955,192.368118,62.395737,68.463394,179.270889,64.893158,-61.525894,190.924377,-10.933033,69.593330,167.827423,147.685715,353.078400,237.947098,292.842651,358.596100,195.518784,44.616901,,,,,,,,,
2705,22.541667,163.545364,183.912537,310.424835,58.721779,171.194229,306.289062,284.139954,182.909149,221.645294,288.975739,191.213287,306.062225,150.183136,224.955750,-19.176928,-54.360760,173.057800,66.905418,358.767670,192.030563,-45.082279,269.386871,191.235336,-36.254929,-51.528698,185.807755,148.297745,267.750305,177.577484,50.721672,365.737061,214.931763,129.542816,156.617615,170.245956,227.128281,283.317657,180.903641,134.563843,76.227242,157.639114,231.301880,-41.465099,190.282532,314.046661,-49.188084,174.751770,232.894974,154.751724,192.622421,142.132874,58.070309,204.163361,-15.722742,151.178467,192.351685,62.439152,68.456955,179.215652,64.883438,-61.553116,190.936996,-10.912708,69.581718,167.800095,147.674698,353.144989,237.872681,292.883545,358.588165,195.476990,44.610870,,,,,,,,,
