Format Version,1.24,Take Name,RADs_6s_period_1440deg_amplitude,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-10 03.52.52.945 PM,Capture Start Frame,1594343,Total Frames in Take,7261,Total Exported Frames,7261,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4119,34.325000,164.460968,184.496399,310.814240,59.412197,173.469131,306.698486,284.855347,173.489029,223.152283,289.948578,183.273102,307.553436,150.752243,216.636566,-21.700212,-53.685658,170.967911,67.244965,361.221344,190.831604,-43.042171,270.517517,186.128555,-35.760857,-50.986961,185.575821,148.579971,268.884827,172.236633,51.616386,369.425323,198.002548,132.964828,156.856766,170.458801,227.737411,385.883667,178.648315,194.462738,284.985016,171.210632,135.926682,76.930641,159.312943,231.791687,-40.809944,191.566299,314.554749,-48.745998,176.373749,233.351639,156.440659,192.214722,141.982925,58.212372,197.978897,-16.681124,151.875732,188.381592,61.996090,68.598846,176.928268,65.096550,-61.299728,190.678696,-9.362147,70.279358,168.164673,148.044067,351.636597,229.183182,290.800842
4120,34.333333,164.474060,184.476425,310.812225,59.416595,173.437943,306.699524,284.865723,173.434723,223.144562,289.957245,183.214767,307.554260,150.762665,216.652634,-21.697008,-53.658405,171.024765,67.251701,361.237152,190.827637,-43.036530,270.519135,186.205536,-35.760483,-50.965321,185.594315,148.585861,268.897217,172.248032,51.621643,369.470978,198.118240,132.995377,156.866943,170.446503,227.739899,385.879547,178.623032,194.463150,284.987427,171.199478,135.918137,76.940460,159.294647,231.786835,-40.804474,191.540115,314.556305,-48.726517,176.343765,233.353394,156.480164,192.184799,141.985703,58.233295,198.010361,-16.675415,151.995438,188.215378,62.005543,68.615601,176.893127,65.109306,-61.257858,190.764221,-9.450212,70.297455,168.157120,148.044662,351.646423,229.113983,290.807556
4121,34.341667,164.487030,184.452606,310.817444,59.430653,173.409622,306.703400,284.882843,173.381073,223.157364,289.990692,183.130295,307.583252,150.811630,216.950790,-21.565855,-53.633480,171.074127,67.264908,361.254791,190.815582,-43.038151,270.524506,186.227386,-35.760792,-50.880577,185.655518,148.567932,268.904114,172.228348,51.619751,369.448975,197.952835,132.966537,156.882034,170.425110,227.737183,385.887573,178.560577,194.477173,284.997650,171.183548,135.923492,76.956650,159.281082,231.790131,-40.799774,191.491592,314.570343,-48.695801,176.360031,233.358459,156.483887,192.176819,141.986893,58.258461,198.038696,-16.674475,152.022400,188.234802,62.006775,68.636772,176.906219,65.114738,-61.206730,190.801895,-9.512974,70.316681,168.157043,148.047272,351.629272,229.101532,290.809326
4122,34.350000,164.507477,184.455963,310.819855,59.438244,173.406937,306.705963,284.916779,173.316635,223.183121,290.000610,183.110107,307.589172,150.831192,217.024872,-21.571636,-53.606457,171.104156,67.286789,361.269958,190.811279,-43.017956,270.532379,186.213913,-35.758591,-50.838139,185.704529,148.570511,268.909790,172.208298,51.623344,369.572021,198.046967,132.958267,156.899338,170.418213,227.739700,385.896057,178.521973,194.494690,285.008423,171.154861,135.926239,76.973846,159.289078,231.784775,-40.794331,191.463577,314.583374,-48.641834,176.458588,233.373871,156.491776,192.193542,141.991562,58.280422,198.075211,-16.665857,152.040909,188.243607,62.014351,68.659363,176.933701,65.114243,-61.169830,190.833786,-9.572230,70.352798,168.209656,148.040604,351.639191,229.069473,290.815247
4123,34.358333,164.526154,184.414795,310.821686,59.475502,173.372681,306.727539,284.936005,173.284210,223.194473,290.021149,183.094147,307.599823,150.846466,217.048157,-21.553740,-53.563988,171.117310,67.304520,361.277649,190.797836,-43.006886,270.604401,186.240372,-35.702915,-50.809608,185.708893,148.569717,268.917755,172.200302,51.624966,369.571320,197.917587,132.904816,156.917725,170.397491,227.748749,385.919556,178.513382,194.501602,285.020294,171.143311,135.935852,76.993355,159.268906,231.788498,-40.778271,191.431076,314.589447,-48.608253,176.468094,233.371124,156.499207,192.197922,142.000259,58.310013,198.079651,-16.647682,152.039185,188.507401,62.151516,68.670326,176.959656,65.124359,-61.130539,190.822830,-9.601221,70.376434,168.212082,148.048584,351.646576,229.058304,290.821655
4124,34.366667,164.536423,184.423492,310.836700,59.492744,173.368423,306.730530,284.947449,173.282120,223.195206,290.044250,183.088150,307.608154,150.985825,217.101227,-21.473751,-53.523777,171.127319,67.323784,361.271606,190.789520,-43.002373,270.557404,186.214981,-35.731079,-50.799885,185.723145,148.573669,268.922333,172.213303,51.635967,369.618774,197.982803,132.950089,156.938156,170.395294,227.755249,385.935181,178.489899,194.504837,285.026611,171.054749,135.966507,77.006416,159.281540,231.787994,-40.766224,191.417679,314.587891,-48.594200,176.441696,233.367081,156.489792,192.207932,142.010834,58.352261,198.054703,-16.668299,152.056656,188.540192,62.164120,68.709435,176.912445,65.102943,-61.100163,190.816254,-9.613495,70.388962,168.213165,148.055786,351.674316,229.043060,290.821808
4125,34.375000,164.548782,184.398926,310.843079,59.492203,173.357224,306.738434,284.975769,173.270554,223.207001,290.073517,183.076965,307.617493,151.005463,217.084808,-21.466539,-53.522827,171.149719,67.343277,361.274261,190.799530,-43.000362,270.599304,186.283142,-35.683250,-50.805443,185.721603,148.576935,268.924683,172.224106,51.638367,369.684143,197.832504,133.006363,156.948929,170.395584,227.763489,385.959717,178.488205,194.515076,285.017273,171.085541,135.965652,77.014427,159.277008,231.795120,-40.772533,191.409241,314.576111,-48.595867,176.404297,233.365570,156.491577,192.216507,142.017517,58.392639,198.013367,-16.672369,152.058060,188.548462,62.168594,68.710159,176.919525,65.105164,-61.070755,190.736832,-9.663641,70.396255,168.222061,148.061630,351.704681,229.020676,290.831177
4126,34.383333,164.543808,184.403198,310.845459,59.476498,173.354523,306.743042,284.978851,173.293228,223.207321,290.079102,183.082764,307.615814,150.820023,217.171280,-21.439594,-53.532005,171.183014,67.339142,361.270142,190.808945,-43.007545,270.613525,186.299393,-35.683937,-50.817448,185.728683,148.587219,268.956451,172.422089,51.602047,369.694855,197.805511,133.021011,156.946793,170.383621,227.763351,385.976318,178.502701,194.512253,285.029053,171.062119,135.979141,76.999756,159.294601,231.802795,-40.781734,191.402328,314.576477,-48.602909,176.378479,233.374054,156.490250,192.208237,142.017990,58.407623,197.983597,-16.676264,152.059250,188.555023,62.174274,68.707947,176.950821,65.114639,-61.055077,190.718048,-9.692410,70.398102,168.232803,148.067719,351.728607,228.994370,290.834869
4127,34.391667,164.532730,184.393555,310.839508,59.465385,173.349350,306.740021,284.983795,173.286499,223.205795,290.067352,183.084351,307.616608,150.905396,217.261734,-21.368629,-53.544437,171.225479,67.345604,361.276123,190.806747,-42.994247,270.622253,186.328339,-35.676735,-50.832989,185.718552,148.599014,268.909332,172.288498,51.635654,369.690125,197.805344,133.036728,156.941147,170.358185,227.760880,385.984161,178.490097,194.519394,285.023621,171.090637,135.967468,76.999672,159.291733,231.798370,-40.802814,191.355331,314.581543,-48.604530,176.306961,233.396164,156.491974,192.216965,142.017639,58.413815,197.999847,-16.667440,152.053513,188.563583,62.175598,68.717743,176.974792,65.129555,-61.049755,190.689468,-9.721732,70.395493,168.247803,148.070389,351.726685,228.995255,290.835907
4128,34.400000,164.535202,184.378052,310.833832,59.441013,173.369705,306.719330,284.980499,173.274429,223.209061,290.063446,183.067169,307.624115,150.950180,217.217148,-21.371523,-53.551659,171.265228,67.347992,361.298615,190.795090,-42.981022,270.634521,186.343033,-35.671127,-50.854507,185.706635,148.604431,268.921509,172.239990,51.647739,369.693970,197.779388,133.043076,156.934204,170.360046,227.762207,385.975464,178.460709,194.519363,285.022156,171.098083,135.964828,76.988060,159.301605,231.794754,-40.813751,191.356247,314.582367,-48.673935,176.271194,233.382492,156.493927,192.224396,142.017792,58.419056,198.037033,-16.670485,152.063690,188.562134,62.180275,68.716171,177.011475,65.121605,-61.061020,190.667130,-9.759412,70.396400,168.268280,148.079178,351.719482,228.975174,290.834076
4129,34.408333,164.530777,184.396439,310.842346,59.426895,173.369980,306.720978,284.981567,173.261292,223.210693,290.051941,183.062561,307.623657,150.967529,217.211685,-21.365562,-53.568390,171.319656,67.334633,361.322510,190.776505,-42.973816,270.645721,186.337097,-35.669312,-50.868679,185.710312,148.612137,268.937134,172.233231,51.645226,369.611786,197.641663,133.058090,156.935257,170.360336,227.756866,385.973907,178.453110,194.525055,285.018555,171.094528,135.967346,76.976677,159.307800,231.797211,-40.833836,191.347809,314.580322,-48.696003,176.246857,233.380890,156.494965,192.219788,142.016678,58.436375,198.128387,-16.663471,152.068451,188.579636,62.180798,68.727989,177.051376,65.122978,-61.086819,190.648010,-9.784075,70.385986,168.306870,148.076401,351.721710,228.941742,290.843292
4130,34.416667,164.532639,184.369247,310.846344,59.419170,173.405014,306.733948,284.989563,173.225021,223.220154,290.064941,183.025558,307.625488,150.980637,217.227936,-21.363066,-53.585526,171.327118,67.341721,361.323883,190.762787,-42.969933,270.647125,186.339005,-35.659512,-50.880898,185.724319,148.614532,268.934692,172.228790,51.647266,369.566650,197.617157,133.107452,156.937698,170.373291,227.767075,385.984833,178.404037,194.529495,285.022736,171.082428,135.969589,76.970886,159.323212,231.806763,-40.846729,191.323792,314.596405,-48.703720,176.234924,233.390640,156.494125,192.230591,142.030273,58.442390,198.221588,-16.650259,152.082840,188.587250,62.190357,68.723831,177.087738,65.127907,-61.107117,190.627197,-9.785209,70.389809,168.319336,148.085602,351.847473,228.662186,290.805054
4131,34.425000,164.540833,184.368637,310.848389,59.418732,173.379990,306.733765,284.994049,173.184784,223.221817,290.072266,182.996521,307.630585,150.977631,217.244476,-21.353851,-53.595459,171.348831,67.351608,361.305359,190.769791,-42.964481,270.637207,186.317032,-35.656811,-50.885185,185.734741,148.619827,268.928375,172.213455,51.646389,369.657776,197.738815,133.090958,156.942657,170.367264,227.764847,385.981995,178.371170,194.529297,285.035248,170.999039,135.987183,76.969940,159.316589,231.809448,-40.844364,191.294525,314.608795,-48.697693,176.260086,233.401016,156.495590,192.220581,142.023788,58.436333,198.286438,-16.637173,152.078857,188.599518,62.195210,68.725510,177.115128,65.135979,-61.129925,190.559937,-9.785361,70.393257,168.335419,148.084442,351.907135,228.562820,290.795410
4132,34.433333,164.544434,184.365936,310.844727,59.451996,173.358093,306.765015,284.996735,173.148026,223.220337,290.086945,182.974915,307.628693,150.971405,217.268326,-21.349688,-53.592697,171.365509,67.375931,361.287811,190.774918,-42.969845,270.626770,186.327240,-35.654362,-50.886753,185.741425,148.640320,268.927032,172.207596,51.640614,369.637238,197.577057,133.052048,156.958481,170.361343,227.765686,385.979065,178.351456,194.543304,285.031067,171.004486,135.974686,76.978333,159.330872,231.815247,-40.915276,191.295517,314.689056,-48.691612,176.280029,233.414658,156.506180,192.224182,142.028015,58.429127,198.326736,-16.621811,152.078720,188.618866,62.201183,68.717796,177.135818,65.141701,-61.152340,190.525574,-9.749296,70.391083,168.364151,148.094757,351.931061,228.538437,290.794983
4133,34.441667,164.555267,184.339691,310.852783,59.448372,173.342102,306.764648,285.005310,173.136765,223.212463,290.099670,182.957748,307.621063,150.969803,217.275955,-21.347212,-53.590443,171.335739,67.403954,361.281128,190.776093,-42.978878,270.623444,186.332520,-35.666630,-50.889683,185.739029,148.664322,268.927795,172.212173,51.639816,369.578217,197.558533,133.087296,156.962753,170.342392,227.767014,385.983093,178.334427,194.525238,285.053497,170.480377,135.772293,76.984505,159.319489,231.820740,-40.920441,191.249481,314.724304,-48.643440,176.175873,233.470200,156.501434,192.220947,142.030533,58.422874,198.337540,-16.609959,152.079834,188.626389,62.200562,68.712242,177.125290,65.153786,-61.173546,190.495224,-9.704656,70.394791,168.364700,148.108597,351.946320,228.497787,290.794037
4134,34.450000,164.551926,184.349792,310.855133,59.439430,173.349716,306.777710,285.001190,173.124298,223.204620,290.098969,182.961472,307.608948,150.955063,217.285919,-21.342812,-53.623398,171.394058,67.461868,361.272522,190.789139,-42.993786,270.618317,186.402679,-35.659046,-50.903782,185.747086,148.695602,268.924255,172.231186,51.641399,369.566742,197.542664,133.092728,156.950241,170.344223,227.774567,385.975891,178.339203,194.520187,285.066223,170.425262,135.777298,76.973137,159.311218,231.835861,-40.923935,191.231674,314.736694,-48.653450,176.145706,233.494781,156.494186,192.228165,142.035446,58.414173,198.358307,-16.587374,152.074539,188.652008,62.210663,68.705254,177.134995,65.171738,-61.194153,190.491394,-9.667480,70.392990,168.360687,148.118011,351.942505,228.491714,290.775391
4135,34.458333,164.555862,184.338821,310.859558,59.429226,173.326187,306.794312,285.005768,173.125366,223.204010,290.106323,182.949005,307.607483,150.947281,217.301102,-21.327944,-53.652683,171.398682,67.493477,361.270050,190.788254,-42.994236,270.622681,186.415588,-35.650482,-50.911839,185.731735,148.726425,268.916473,172.242935,51.641636,369.569702,197.524307,133.089661,156.952576,170.310349,227.784882,385.980286,178.319839,194.521561,285.068512,170.444046,135.778122,76.965683,159.294617,231.859879,-40.932899,191.210587,314.749634,-48.659241,176.105637,233.524536,156.489914,192.230820,142.038712,58.399406,198.357162,-16.571644,152.068237,188.655151,62.218529,68.698120,177.143097,65.184685,-61.230396,190.446899,-9.639260,70.393349,168.350342,148.143173,351.943054,228.487213,290.770111
4136,34.466667,164.551895,184.338257,310.860901,59.416183,173.331909,306.806549,285.011261,173.118195,223.199005,290.105347,182.940262,307.605499,150.938934,217.320999,-21.324999,-53.697170,171.420868,67.524376,361.253723,190.800293,-42.986012,270.607819,186.470718,-35.648300,-50.936726,185.736542,148.741760,268.909027,172.244415,51.639942,369.579163,197.507233,133.089874,156.946442,170.315842,227.783951,386.137451,178.132721,194.476257,285.063293,170.439835,135.776627,76.960136,159.291687,231.865036,-40.949680,191.178314,314.767517,-48.673885,176.094635,233.541840,156.501694,192.220718,142.039871,58.379150,198.371979,-16.567507,152.046661,188.667267,62.219513,68.680611,177.147552,65.184792,-61.264656,190.432816,-9.625232,70.382469,168.366806,148.140610,351.958588,228.462448,290.772003
4137,34.475000,164.548019,184.333420,310.878571,59.417904,173.308380,306.829468,285.002106,173.103882,223.201767,290.109467,182.932693,307.612823,150.928040,217.339188,-21.323315,-53.735676,171.431030,67.558784,361.245483,190.795425,-42.978729,270.611816,186.473953,-35.642765,-51.007534,185.721344,148.797974,268.903412,172.242813,51.638287,369.577881,197.489838,133.098526,156.943939,170.328735,227.786911,386.132050,178.113083,194.477142,285.009216,170.574234,135.856781,76.950165,159.333420,231.923187,-40.949833,191.161789,314.795013,-48.678440,176.081985,233.575912,156.488266,192.229828,142.044312,58.369816,198.380096,-16.567942,152.034760,188.680740,62.218189,68.665001,177.157700,65.188652,-61.288277,190.420975,-9.620598,70.372604,168.389145,148.147598,351.965424,228.437210,290.771667
4138,34.483333,164.547546,184.339401,310.873810,59.417530,173.309540,306.838715,284.988190,173.096207,223.193954,290.112488,182.927063,307.607849,150.929413,217.341751,-21.322741,-53.802650,171.459976,67.583504,361.247467,190.792542,-42.979496,270.612579,186.483429,-35.637859,-51.039444,185.716019,148.816727,268.899933,172.253281,51.637150,369.574280,197.462051,133.093536,156.932648,170.324402,227.784607,386.130219,178.091476,194.474701,285.034454,170.434006,135.778488,76.912392,159.370087,231.919342,-40.948524,191.151260,314.812012,-48.685745,176.079391,233.598343,156.490967,192.223816,142.035339,58.354263,198.388428,-16.572611,151.913452,188.862488,62.204521,68.657074,177.158981,65.185738,-61.330753,190.473633,-9.602431,70.355347,168.392380,148.151215,351.971436,228.412537,290.763336
4139,34.491667,164.550507,184.348969,310.868439,59.422081,173.288681,306.842712,284.986420,173.062531,223.196350,290.118561,182.887711,307.608765,150.924408,217.344406,-21.320154,-53.853954,171.457260,67.609711,361.248047,190.788589,-42.981934,270.609039,186.499588,-35.634319,-51.055256,185.707382,148.846390,268.893799,172.264847,51.639854,369.571594,197.450195,133.094513,156.937057,170.323730,227.792786,386.033569,178.188675,194.494339,285.001770,170.554031,135.853928,76.939529,159.309967,231.933212,-40.936905,191.119125,314.828033,-48.683716,176.030060,233.626556,156.494171,192.221359,142.041901,58.338554,198.401138,-16.567488,151.707352,189.315704,62.151459,68.648422,177.176941,65.197685,-61.350533,190.488708,-9.614429,70.349724,168.394287,148.159409,351.981354,228.383865,290.763214
4140,34.500000,164.558182,184.330933,310.871277,59.422234,173.268387,306.853546,284.988892,173.049438,223.195969,290.119965,182.871368,307.607880,150.936203,217.342056,-21.319811,-53.888721,171.504990,67.638771,361.235748,190.792435,-42.981392,270.600525,186.520538,-35.636318,-51.072483,185.725800,148.875732,268.888519,172.260071,51.637436,369.572418,197.436020,133.099655,156.935150,170.321045,227.791962,386.043121,178.165604,194.495148,284.995117,170.564026,135.854553,76.907425,159.331009,231.937057,-40.931587,191.092773,314.843475,-48.689175,176.005768,233.653610,156.489243,192.226318,142.044250,58.334957,198.418091,-16.551208,151.651703,189.504700,62.131420,68.607468,177.247681,65.249283,-61.377186,190.577835,-9.627938,70.339806,168.394562,148.168854,351.979858,228.371460,290.756104
4141,34.508333,164.559952,184.336655,310.870148,59.434132,173.236420,306.858856,284.991760,173.024887,223.193787,290.119507,182.861801,307.613678,150.932297,217.357193,-21.312721,-53.893810,171.579559,67.676773,361.230194,190.791763,-42.982014,270.599426,186.562317,-35.636757,-51.049961,185.626450,148.965286,268.887939,172.253540,51.628990,369.576721,197.412033,133.102570,156.937332,170.319748,227.794525,386.036224,178.151901,194.499329,284.994385,170.555206,135.855438,76.902657,159.295532,231.946777,-40.925735,191.075882,314.857697,-48.676155,175.931870,233.674484,156.483658,192.220139,142.047775,58.330254,198.428207,-16.532085,151.661133,189.482651,62.134426,68.603333,177.236313,65.274315,-61.369572,190.649750,-9.647848,70.318108,168.329498,148.182098,351.874146,228.265076,290.754852
4142,34.516667,164.557816,184.337479,310.880676,59.425457,173.227509,306.874847,284.981659,173.027527,223.201050,290.120239,182.822647,307.624146,150.920441,217.377365,-21.297382,-53.906120,171.642227,67.720589,361.224335,190.790710,-42.970921,270.592407,186.604965,-35.626450,-51.050350,185.629730,148.999313,268.884674,172.267548,51.639637,369.525665,197.304962,133.092392,156.937790,170.318283,227.801529,386.040741,178.132141,194.513977,285.005981,170.497086,135.876648,76.900230,159.232925,231.975510,-40.925503,191.047562,314.871399,-48.675041,175.864243,233.698288,156.474991,192.216507,142.056564,58.320820,198.553574,-16.434027,151.667480,189.446518,62.157600,68.609085,177.200897,65.293869,-61.380577,190.715927,-9.659916,70.309631,168.292587,148.194733,351.715607,228.330658,290.741943
4143,34.525000,164.550278,184.325745,310.891174,59.421204,173.214600,306.893829,284.982422,173.003082,223.210739,290.115814,182.806274,307.633942,150.909332,217.390091,-21.289274,-53.948280,171.744171,67.749702,361.217590,190.796005,-42.958607,270.593658,186.653824,-35.602070,-51.042030,185.620804,149.026260,268.877380,172.284271,51.646641,369.497467,197.270157,133.130646,156.936661,170.306015,227.813354,386.041046,178.119812,194.513031,285.003296,170.466431,135.887985,76.897652,159.188797,231.998840,-40.932121,191.007004,314.895508,-48.675755,175.823120,233.733139,156.462875,192.216324,142.066788,58.470573,198.033691,-16.355450,151.661545,189.440979,62.174969,68.604736,177.195648,65.315491,-61.373249,190.731522,-9.666944,70.310425,168.253128,148.208557,351.666840,228.353439,290.743988
4144,34.533333,164.548584,184.316452,310.901733,59.417229,173.173019,306.923828,284.990662,172.973312,223.210876,290.123932,182.782425,307.656525,150.906021,217.396729,-21.275423,-53.962650,171.777023,67.776787,361.218597,190.786697,-42.952557,270.590942,186.694870,-35.591885,-51.029911,185.606430,149.045151,268.867493,172.302734,51.652630,369.547028,197.316498,133.195908,156.927948,170.284546,227.825455,386.045563,178.099686,194.505112,285.001709,170.451736,135.888092,76.888809,159.140121,232.010773,-40.933098,190.976181,314.909363,-48.678009,175.777954,233.762009,156.455750,192.209747,142.074860,58.458923,198.031830,-16.338856,151.658798,189.458527,62.194923,68.601555,177.191757,65.333687,-61.378246,190.737595,-9.662213,70.296318,168.227112,148.226685,351.685211,228.324478,290.740021
4145,34.541667,164.541199,184.308517,310.905518,59.422230,173.136551,306.931183,284.992096,172.973816,223.207840,290.123932,182.788269,307.628082,150.905762,217.417572,-21.269579,-53.976715,171.817322,67.809486,361.213379,190.782806,-42.950073,270.590363,186.733032,-35.584846,-51.029850,185.611755,149.057816,268.865021,172.297958,51.649487,369.578613,197.289154,133.180984,156.929993,170.279938,227.827667,386.044861,178.091995,194.506790,284.998138,170.459351,135.889511,76.883537,159.118683,232.020905,-40.918598,190.945526,314.917725,-48.679451,175.755630,233.772629,156.451797,192.214828,142.082962,58.449490,198.051697,-16.318695,151.648773,189.491669,62.199646,68.596024,177.184113,65.343163,-61.394634,190.750732,-9.656733,70.295906,168.197266,148.229233,351.718445,228.298813,290.735016
4146,34.550000,164.543442,184.320663,310.903961,59.436005,173.093399,306.926910,284.997101,172.956406,223.199371,290.134583,182.806305,307.615295,150.893600,217.440689,-21.266375,-53.982517,171.805618,67.841103,361.216064,190.780472,-42.957733,270.591003,186.757904,-35.592686,-51.014431,185.632141,149.077911,268.864288,172.302399,51.645897,369.593201,197.271774,133.169785,156.927124,170.258621,227.825500,386.063873,178.075516,194.492752,284.985687,170.497086,135.865921,76.894547,159.092865,232.020737,-40.901360,190.922928,314.931274,-48.664539,175.714005,233.796082,156.454361,192.200455,142.082123,58.330135,198.289368,-16.313282,151.642670,189.489441,62.189201,68.593498,177.166916,65.344170,-61.409424,190.749069,-9.650486,70.296242,168.170212,148.225159,351.755493,228.261536,290.727509
4147,34.558333,164.530807,184.323074,310.902313,59.471989,173.020950,306.960876,284.999634,172.957245,223.198090,290.140839,182.811142,307.612885,150.883392,217.442719,-21.268253,-53.983612,171.774551,67.905006,361.217316,190.772949,-42.969654,270.587128,186.808945,-35.589733,-50.988796,185.627090,149.101303,268.860352,172.321609,51.647255,369.607025,197.242889,133.162720,156.923111,170.250732,227.821320,386.088257,178.041016,194.483398,284.989319,170.473938,135.877731,76.908768,159.067505,232.028320,-40.842617,190.864609,314.997070,-48.652603,175.903870,233.861084,156.348587,192.293198,142.183121,58.307266,198.309052,-16.293186,151.637863,189.505768,62.197689,68.589478,177.159622,65.351341,-61.445881,190.776337,-9.605031,70.301338,168.141937,148.236664,351.785858,228.238617,290.717590
4148,34.566667,164.526947,184.316818,310.902435,59.488785,172.975739,306.975372,284.982849,172.895966,223.205872,290.147278,182.795792,307.611237,150.747101,217.592529,-21.188377,-53.937740,171.689651,67.941414,361.211487,190.760513,-42.976933,270.579559,186.826614,-35.594612,-50.961140,185.543457,149.166748,268.854187,172.321503,51.640404,369.611450,197.216705,133.159897,156.912628,170.253677,227.826233,386.101837,178.028427,194.482071,284.963867,170.426865,135.863983,76.910873,159.037460,232.036591,-40.819664,190.834259,315.027435,-48.624413,175.906693,233.881577,156.410019,192.206039,142.093842,58.292641,198.304749,-16.281513,151.629425,189.511780,62.201447,68.580528,177.140396,65.361824,-61.484463,190.740265,-9.536613,70.320381,168.024490,148.319427,351.822906,228.185333,290.717590
4149,34.575000,164.521835,184.335114,310.908234,59.485950,172.948730,306.975983,284.980255,172.885742,223.204712,290.145569,182.815430,307.609497,150.708755,217.645279,-21.178011,-53.909977,171.756897,67.989059,361.189941,190.759964,-42.984329,270.567993,186.842850,-35.596325,-50.958492,185.553223,149.177567,268.847961,172.244370,51.674004,369.611786,197.192856,133.161682,156.902710,170.267303,227.826141,386.094849,177.998627,194.473404,284.952545,170.422897,135.862640,76.909775,159.000259,232.039658,-40.814022,190.823029,315.031891,-48.611904,175.863632,233.885315,156.337814,192.286530,142.184769,58.212067,198.243042,-16.268538,151.620667,189.523651,62.209103,68.570511,177.129395,65.375313,-61.526985,190.661255,-9.482358,70.314651,168.023605,148.280777,351.837128,228.155411,290.713440
4150,34.583333,164.507721,184.359436,310.911774,59.482758,172.892761,306.976318,284.964081,172.868927,223.199677,290.139038,182.805634,307.614685,150.688156,217.602737,-21.154932,-53.892704,171.812592,68.025703,361.176086,190.758469,-42.984200,270.563202,186.880600,-35.595482,-50.964211,185.590195,149.200226,268.846588,172.212921,51.671646,369.598175,197.169327,133.163223,156.897400,170.266251,227.826416,386.093109,177.992828,194.477478,284.942719,170.415222,135.859650,76.901718,158.963196,232.038818,-40.729019,190.610626,315.075684,-48.613758,175.794815,233.901779,156.393356,192.158401,142.122116,58.192104,198.251755,-16.255590,151.612274,189.532211,62.207066,68.562820,177.125656,65.378799,-61.566708,190.652206,-9.453609,70.337524,167.916885,148.366898,351.835144,228.149002,290.707825
4151,34.591667,164.486908,184.364395,310.901093,59.467487,172.877686,306.971680,284.937256,172.865585,223.196854,290.106689,182.776093,307.610779,150.677795,217.613785,-21.152180,-53.932999,171.939514,68.050751,361.163910,190.760483,-42.982212,270.465912,187.081223,-35.593678,-50.983456,185.605743,149.213882,268.843353,172.234283,51.664764,369.585602,197.144409,133.171524,156.871109,170.268448,227.815811,386.060089,177.971863,194.469757,284.934387,170.400055,135.859772,76.890190,158.932159,232.041382,-40.733940,190.592346,315.076477,-48.647572,175.758347,233.916534,156.413925,192.138199,142.120911,58.180485,198.269684,-16.257301,151.594116,189.559464,62.203556,68.544182,177.161316,65.382507,-61.589775,190.729095,-9.444993,70.299454,168.005035,148.289658,351.820221,228.128662,290.710388
4152,34.600000,164.470505,184.377701,310.898285,59.451397,172.854080,306.974945,284.906219,172.826614,223.202057,290.077759,182.704178,307.625458,150.529266,217.589340,-21.221136,-53.950893,171.991776,68.064857,361.175598,190.756424,-42.964359,270.446716,187.170654,-35.596684,-51.009682,185.600708,149.232941,268.839630,172.251587,51.668152,369.578094,197.125320,133.184769,156.824371,170.287033,227.770325,386.039551,177.949615,194.456924,284.928009,170.390259,135.862885,76.881729,158.914352,232.039917,-40.739918,190.564240,315.082947,-48.658054,175.709457,233.932373,156.310455,192.227356,142.216812,58.199009,198.435089,-16.205246,151.588806,189.586517,62.200775,68.534096,177.214310,65.386719,-61.597610,190.726395,-9.474094,70.304802,168.064133,148.287857,351.778534,228.118591,290.720276
4153,34.608333,164.456833,184.371613,310.895142,59.436359,172.818542,306.972809,284.896606,172.714645,223.239960,290.030609,182.564163,307.643860,150.722687,218.001312,-21.054211,-53.975521,172.035919,68.054993,361.187073,190.748138,-42.956871,270.464569,187.187378,-35.590508,-51.040573,185.603683,149.234924,268.835510,172.249527,51.670700,369.565186,197.109146,133.196350,156.810867,170.285904,227.763351,386.002472,177.911270,194.459061,284.911316,170.379272,135.864670,76.866608,158.922455,232.032074,-40.762962,190.553345,315.082428,-48.678642,175.691376,233.925720,156.360672,192.152191,142.131439,58.212627,198.523270,-16.198320,151.595032,189.603302,62.205997,68.536728,177.253235,65.391815,-61.644470,190.760681,-9.490973,70.290176,168.043427,148.343719,351.752563,228.090164,290.727264
