Format Version,1.24,Take Name,RADs_12s_period_1440deg_amplitude,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-10 03.50.46.302 PM,Capture Start Frame,1579145,Total Frames in Take,7283,Total Exported Frames,7283,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4817,40.141667,165.491760,182.449570,312.934540,59.932087,170.783539,306.444397,284.832245,168.660263,222.755798,290.484131,166.472168,307.528320,150.008545,209.313889,-25.592712,-54.127525,176.167145,69.157997,360.748993,190.817123,-43.027046,270.362274,180.691040,-36.275909,-50.228455,189.575912,150.078033,268.696136,173.375320,51.609154,369.970825,197.677414,134.277328,156.861298,176.624512,227.516785,384.474335,175.665512,194.091354,284.720245,175.004761,136.166733,77.837753,163.213425,231.175262,-40.098179,187.391983,316.008942,-48.751869,173.862671,234.250748,156.529556,199.806076,141.731003,58.028637,192.039795,-18.450998,151.792892,192.819031,60.773087,68.089867,179.519333,64.840126,-61.552296,192.268326,-10.836373,70.771309,174.428467,147.669067
4818,40.150000,165.477585,182.458191,312.931732,59.926907,170.783997,306.443695,284.828217,168.658112,222.769867,290.462616,166.545120,307.555878,150.015182,209.318085,-25.592525,-54.135742,176.150192,69.143700,360.752838,190.815063,-43.016991,270.369812,180.696960,-36.276146,-50.226849,189.568680,150.071609,268.746399,173.355011,51.715271,369.973450,197.651627,134.279572,156.855148,176.601242,227.520248,384.481689,175.652374,194.106277,284.713013,175.037308,136.163177,77.833969,163.203583,231.175507,-40.105133,187.386627,316.009399,-48.756474,173.867966,234.242172,156.522018,199.790970,141.730179,57.820549,192.409271,-18.403238,151.811417,192.744766,60.785038,68.100990,179.500549,64.841087,-61.548325,192.244492,-10.839010,70.774986,174.395309,147.670578
4819,40.158333,165.460403,182.477539,312.929230,59.908836,170.793777,306.445068,284.788330,168.701080,222.785965,290.436157,166.585831,307.564545,150.005981,209.340332,-25.580063,-54.137131,176.157333,69.143814,360.753326,190.831573,-43.007023,270.367645,180.710526,-36.262909,-50.232925,189.576218,150.069168,268.805634,173.253830,51.742207,369.975647,197.634583,134.293243,156.838577,176.606674,227.519897,384.478058,175.646912,194.116974,284.721924,174.979492,136.189178,77.815445,163.209595,231.174149,-40.119869,187.397110,316.003448,-48.767647,173.878510,234.243622,156.513168,199.788559,141.728226,57.795475,192.397980,-18.386183,151.818176,192.705811,60.798450,68.076309,179.476959,64.851883,-61.537842,192.232803,-10.844345,70.775848,174.387070,147.667938
4820,40.166667,165.444763,182.494797,312.929871,59.894447,170.787888,306.447052,284.801910,168.659897,222.797043,290.426849,166.600433,307.577057,150.014206,209.345428,-25.574318,-54.152035,176.144989,69.138428,360.749146,190.836319,-42.991974,270.375427,180.713760,-36.259689,-50.232437,189.565781,150.073959,268.813660,173.207825,51.746067,369.912048,197.537827,134.288467,156.840744,176.566666,227.518799,384.477692,175.639603,194.114319,284.727020,174.936722,136.200012,77.807037,163.219864,231.179855,-40.124931,187.380264,316.003113,-48.775600,173.858017,234.242035,156.519257,199.769775,141.733704,58.043068,192.017975,-18.446636,151.820007,192.674820,60.793262,68.073685,179.425354,64.847488,-61.536148,192.241653,-10.847137,70.774551,174.371323,147.663864
4821,40.175000,165.432678,182.489624,312.912933,59.888805,170.784836,306.444366,284.774597,168.660324,222.794922,290.409454,166.612350,307.569946,150.018158,209.356308,-25.569782,-54.146351,176.164032,69.129539,360.757629,190.831192,-42.994003,270.379700,180.728256,-36.260487,-50.230888,189.561951,150.070694,268.692688,173.360474,51.610748,369.875122,197.515015,134.307816,156.827362,176.575241,227.502289,384.469208,175.615936,194.107544,284.714539,174.971268,136.181442,77.806236,163.224915,231.174942,-40.131485,187.385468,315.995270,-48.780624,173.856842,234.236145,156.515900,199.748398,141.718872,57.834385,192.383743,-18.394545,151.820770,192.647156,60.790909,68.082146,179.390656,64.841347,-61.544773,192.274597,-10.858206,70.767204,174.353516,147.661438
4822,40.183333,165.444122,182.508881,312.910309,59.897953,170.779419,306.444244,284.779999,168.627686,222.789124,290.419189,166.553818,307.571075,150.117157,209.531250,-25.535599,-54.133526,176.160675,69.137062,360.764374,190.838501,-42.980152,270.383636,180.743774,-36.259769,-50.222996,189.569107,150.073288,268.696381,173.243210,51.697987,369.866241,197.491226,134.317902,156.840561,176.560852,227.498642,384.465393,175.579819,194.109695,284.725006,174.912613,136.189774,77.817383,163.210876,231.171021,-40.118660,187.383636,316.000000,-48.766823,173.849564,234.243454,156.527252,199.720535,141.714401,57.812675,192.379395,-18.372171,151.825760,192.636337,60.797085,68.083809,179.369141,64.840813,-61.532627,192.251526,-10.849699,70.776703,174.323318,147.663651
4823,40.191667,165.454636,182.523239,312.898773,59.907227,170.796524,306.440765,284.808044,168.573257,222.780914,290.425537,166.528061,307.561829,150.175995,209.455078,-25.498018,-54.125900,176.152298,69.126816,360.775116,190.817322,-42.989536,270.380493,180.752930,-36.261410,-50.217716,189.563614,150.062881,268.701172,173.416245,51.900436,369.869751,197.500122,134.306854,156.852661,176.545959,227.488388,384.465515,175.551651,194.110611,284.718231,174.925171,136.176575,77.825104,163.215973,231.166214,-40.111454,187.396957,315.996582,-48.757069,173.868484,234.235657,156.541550,199.712051,141.717651,58.061825,192.031784,-18.441591,151.835007,192.634979,60.791595,68.095177,179.365967,64.838005,-61.516006,192.240494,-10.854270,70.783463,174.328003,147.659180
4824,40.200000,165.424728,182.486771,312.814270,59.916893,170.816956,306.434113,284.811310,168.559021,222.782364,290.443909,166.464813,307.543060,150.193192,209.410278,-25.483492,-54.117134,176.163956,69.132050,360.783936,190.816742,-42.991798,270.389740,180.743561,-36.265743,-50.213768,189.566711,150.062912,268.570435,173.611633,51.780602,369.890289,197.483002,134.292847,156.866043,176.529160,227.487732,384.475647,175.540237,194.101715,284.689789,174.483231,136.095749,77.839859,163.214188,231.167572,-40.101170,187.408829,316.000793,-48.745911,173.883224,234.240234,156.551025,199.704742,141.713791,58.093670,192.071701,-18.439322,151.842407,192.624664,60.789612,68.099663,179.382126,64.841446,-61.508541,192.234146,-10.854153,70.788597,174.333862,147.654770
4825,40.208333,165.425690,182.506454,312.799805,59.916084,170.829559,306.427551,284.810486,168.570053,222.782104,290.421844,166.538513,307.555511,150.202408,209.404327,-25.481380,-54.121124,176.160019,69.119820,360.782745,190.824326,-42.994862,270.404633,180.825775,-36.244751,-50.215458,189.568542,150.064987,268.607239,173.595596,51.877350,369.899170,197.473679,134.286087,156.863113,176.523712,227.480743,384.475159,175.533951,194.096725,284.722046,174.848572,136.198074,77.834015,163.231705,231.162979,-40.107342,187.399429,315.997375,-48.752193,173.882797,234.235840,156.554260,199.696472,141.712494,58.092896,192.060684,-18.447821,151.846863,192.619568,60.785141,68.109901,179.371826,64.829086,-61.515827,192.243729,-10.861266,70.804161,174.338730,147.647293
4826,40.216667,165.420441,182.498383,312.793884,59.913345,170.821274,306.419373,284.820801,168.566803,222.775116,290.420013,166.569397,307.552490,150.198593,209.415054,-25.491932,-54.117870,176.155884,69.106438,360.790161,190.829147,-42.998489,270.416718,180.853973,-36.249470,-50.214474,189.573303,150.054199,268.785706,173.193207,51.725647,369.904175,197.462250,134.291153,156.861603,176.521240,227.468994,384.480988,175.538116,194.093140,284.693848,174.464600,136.098236,77.836639,163.229248,231.152237,-40.107101,187.390152,315.988953,-48.758022,173.879349,234.224991,156.551407,199.677444,141.700455,58.090309,192.056015,-18.463663,151.845474,192.607040,60.772942,68.107796,179.360382,64.818008,-61.515350,192.242279,-10.870072,70.799568,174.329208,147.632278
4827,40.225000,165.411270,182.519928,312.789062,59.907841,170.839310,306.414948,284.816864,168.559677,222.774765,290.412781,166.602341,307.554443,150.154343,209.538513,-25.546934,-54.121502,176.172089,69.110870,360.788239,190.858704,-42.979801,270.414825,180.878983,-36.251369,-50.223057,189.622650,150.013641,268.725128,173.384354,51.900429,369.909729,197.450974,134.300705,156.854919,176.537491,227.462158,384.484528,175.522949,194.099564,284.717102,174.801208,136.219315,77.830208,163.230545,231.150864,-40.113636,187.401276,315.986511,-48.758106,173.878616,234.222107,156.552231,199.684738,141.697556,58.086586,192.087692,-18.457928,151.846054,192.594833,60.770153,68.102890,179.223724,64.752083,-61.519012,192.266769,-10.878570,70.803688,174.329437,147.630157
4828,40.233333,165.407333,182.533493,312.774139,59.902245,170.832672,306.405060,284.814423,168.550095,222.774689,290.412109,166.584961,307.552307,150.199738,209.638672,-25.686405,-54.130306,176.167770,69.101456,360.797211,190.837387,-42.988266,270.417755,180.887527,-36.253704,-50.211094,189.570267,150.043762,268.699799,173.416641,51.893524,369.909729,197.420700,134.295425,156.859024,176.507538,227.451538,384.484894,175.522446,194.089844,284.694611,174.444901,136.100906,77.835037,163.201553,231.141281,-40.117069,187.383530,315.979950,-48.760384,173.860657,234.215805,156.552490,199.668411,141.693680,57.848217,192.434708,-18.408539,151.847565,192.587173,60.766811,68.107124,179.200653,64.749809,-61.522339,192.246994,-10.897206,70.799629,174.286728,147.626877
4829,40.241667,165.406189,182.552795,312.769501,59.900776,170.846115,306.405701,284.810394,168.560135,222.772186,290.403870,166.578049,307.549744,150.220398,209.678024,-25.698551,-54.130386,176.186539,69.098259,360.802643,190.844345,-42.975807,270.425507,180.899246,-36.257187,-50.218338,189.569077,150.052765,268.681610,173.327133,51.589748,369.905487,197.405640,134.295547,156.857925,176.507660,227.448730,384.489838,175.498184,194.084717,284.713593,174.394394,136.107101,77.831299,163.210632,231.139206,-40.116264,187.391968,315.983887,-48.756260,173.868240,234.218063,156.548691,199.659485,141.690521,57.832359,192.458649,-18.398544,151.846298,192.589767,60.757156,68.112373,179.200302,64.746269,-61.528988,192.273117,-10.892229,70.789124,174.277939,147.626831
4830,40.250000,165.410934,182.538879,312.762329,59.911194,170.843155,306.400818,284.817810,168.531754,222.772339,290.406647,166.578445,307.542847,150.275009,209.525452,-25.622375,-54.133572,176.188019,69.101768,360.803741,190.832535,-42.980553,270.431793,180.895126,-36.263294,-50.212662,189.562256,150.045624,268.648590,173.513992,51.868858,369.906281,197.396347,134.299652,156.862350,176.496872,227.437210,384.495544,175.473663,194.079910,284.714539,174.378998,136.103317,77.840256,163.203125,231.135620,-40.110882,187.385300,315.988007,-48.750149,173.863892,234.224152,156.556747,199.640656,141.681351,58.079384,192.113998,-18.470776,151.854431,192.586243,60.753746,68.116180,179.207184,64.744637,-61.535305,192.277588,-10.894494,70.797661,174.286041,147.622635
4831,40.258333,165.417618,182.564880,312.750183,59.912678,170.854111,306.399841,284.821289,168.507355,222.759552,290.411438,166.569443,307.533325,150.238693,209.617432,-25.697271,-54.128815,176.210541,69.099365,360.807587,190.840408,-42.988495,270.430908,180.877655,-36.276787,-50.211998,189.569458,150.048676,268.690796,173.409378,51.881046,369.902771,197.380341,134.294144,156.867584,176.482574,227.430878,384.490265,175.454269,194.080673,284.720642,174.358826,136.096558,77.846024,163.202805,231.133301,-40.101685,187.385193,315.987274,-48.743332,173.864120,234.223877,156.563416,199.647263,141.683823,58.111450,192.231247,-18.505850,151.860001,192.580200,60.747864,68.129570,179.219238,64.719933,-61.531853,192.290359,-10.896587,70.800522,174.266983,147.612579
4832,40.266667,165.423233,182.560059,312.745453,59.915298,170.867538,306.400055,284.821503,168.498734,222.757278,290.410339,166.570328,307.531586,150.271606,209.549820,-25.627348,-54.128822,176.209946,69.095016,360.809692,190.842026,-42.989632,270.429443,180.898056,-36.274784,-50.210770,189.582489,150.048172,268.711273,173.376389,51.878452,369.906891,197.370392,134.299072,156.873489,176.473633,227.429825,384.496704,175.440155,194.068466,284.722992,174.337341,136.090607,77.852280,163.202255,231.130157,-40.100380,187.399582,315.986237,-48.743267,173.879272,234.224930,156.567078,199.632599,141.676270,58.117779,192.237000,-18.500738,151.862961,192.577728,60.747921,68.138588,179.227707,64.712036,-61.526382,192.284821,-10.906110,70.808731,174.253571,147.610718
4833,40.275000,165.419388,182.569183,312.727051,59.910748,170.863739,306.382019,284.818604,168.511490,222.751663,290.424927,166.496109,307.500153,150.302170,209.483643,-25.634045,-54.134182,176.217697,69.079353,360.810822,190.845322,-42.996380,270.436340,180.905457,-36.282326,-50.215782,189.568817,150.041946,268.709290,173.391113,51.874001,369.914764,197.353973,134.299133,156.869705,176.475204,227.409378,384.501465,175.440567,194.064560,284.726837,174.338882,136.085968,77.848953,163.205994,231.113174,-40.107719,187.391464,315.982330,-48.747890,173.877548,234.213898,156.562180,199.629135,141.669189,57.891647,192.560074,-18.441473,151.864563,192.573944,60.729874,68.142586,179.224548,64.698257,-61.536491,192.322357,-10.915411,70.800323,174.249207,147.594238
4834,40.283333,165.412537,182.575226,312.717102,59.905075,170.879105,306.380219,284.818665,168.510193,222.745682,290.408905,166.530090,307.503357,150.310806,209.483017,-25.637331,-54.135639,176.240677,69.087242,360.820557,190.843735,-42.994675,270.446136,180.914932,-36.286777,-50.216209,189.565384,150.041382,268.711853,173.388184,51.871559,369.912476,197.346939,134.297821,156.854980,176.506516,227.396332,384.509094,175.419540,194.051590,284.720459,174.341904,136.084686,77.840881,163.200775,231.110855,-40.113850,187.384247,315.972473,-48.754200,173.867126,234.208298,156.563232,199.620163,141.666306,58.102528,192.276733,-18.517910,151.868149,192.574188,60.721912,68.142319,179.238312,64.692894,-61.533955,192.348679,-10.909533,70.796646,174.238403,147.594543
4835,40.291667,165.406403,182.599197,312.702179,59.905014,170.887497,306.370422,284.809509,168.510254,222.736481,290.405426,166.524567,307.489532,150.306381,209.499542,-25.639977,-54.129627,176.235596,69.067177,360.826385,190.843689,-42.997570,270.445496,180.918930,-36.294579,-50.214428,189.561920,150.033951,268.713928,173.375259,51.864376,369.913300,197.320297,134.293869,156.850143,176.500641,227.387360,384.477814,175.381348,194.027771,284.714661,174.328308,136.080429,77.842186,163.086060,231.075455,-40.115326,187.395035,315.963806,-48.753178,173.853958,234.195892,156.562332,199.617935,141.662979,57.909676,192.621353,-18.449150,151.868103,192.587265,60.715126,68.143890,179.242020,64.689606,-61.548691,192.371826,-10.912066,70.811371,174.225357,147.589966
4836,40.300000,165.408096,182.609833,312.700897,59.909500,170.899963,306.369080,284.811554,168.489777,222.734085,290.391663,166.600449,307.503204,150.312439,209.497437,-25.644787,-54.131901,176.239624,69.067390,360.823303,190.843140,-43.005466,270.447357,180.920227,-36.295212,-50.220940,189.627655,149.998291,268.708862,173.372879,51.864731,369.905060,197.313339,134.297928,156.855026,176.496201,227.381546,384.485229,175.358887,194.023209,284.710266,174.326752,136.076141,77.848106,163.066910,231.076370,-40.108891,187.398026,315.968201,-48.754135,173.854462,234.198349,156.557526,199.615082,141.664871,57.953648,192.572540,-18.501820,151.868896,192.572968,60.710125,68.149010,179.228180,64.674782,-61.555099,192.380920,-10.902515,70.815018,174.228317,147.585022
4837,40.308333,165.415848,182.619125,312.687927,59.910229,170.902084,306.364349,284.812439,168.482559,222.730408,290.392670,166.609680,307.497009,150.309677,209.511566,-25.641590,-54.133125,176.235931,69.065163,360.819244,190.842255,-43.005093,270.440216,180.923676,-36.300442,-50.221287,189.641281,149.993774,268.703522,173.369873,51.862114,369.900665,197.292648,134.288391,156.858063,176.502213,227.377029,384.483368,175.335403,194.021500,284.612640,174.244629,136.018051,77.843231,163.070938,231.072113,-40.104355,187.400574,315.964874,-48.753380,173.873917,234.202530,156.559219,199.598724,141.656342,57.966385,192.604004,-18.503296,151.873337,192.564575,60.708759,68.149475,179.248093,64.670898,-61.544193,192.352509,-10.885928,70.804878,174.204514,147.582916
4838,40.316667,165.410156,182.620651,312.680725,59.910740,170.909317,306.356140,284.808807,168.469025,222.715683,290.410034,166.538086,307.462463,150.310928,209.519363,-25.644274,-54.139732,176.217392,69.063713,360.820953,190.832489,-43.015686,270.437500,180.919510,-36.308510,-50.219368,189.630402,149.990768,268.703674,173.335938,51.849041,369.902313,197.265991,134.279556,156.859848,176.493500,227.366837,384.480103,175.319901,194.008926,284.575104,174.240097,136.017349,77.843895,163.065323,231.062012,-40.104534,187.394058,315.961884,-48.751423,173.881180,234.197006,156.560730,199.591019,141.651001,57.962547,192.635254,-18.514168,151.876068,192.542587,60.694710,68.152550,179.232010,64.656097,-61.559429,192.320694,-10.870950,70.764015,174.096573,147.566788
4839,40.325000,165.409821,182.634308,312.671936,59.910069,170.926041,306.359802,284.800568,168.470200,222.708969,290.405396,166.544708,307.455841,150.311172,209.529648,-25.643230,-54.147278,176.205704,69.075127,360.818176,190.834305,-43.020760,270.436493,180.920990,-36.314407,-50.223209,189.636642,149.991776,268.701416,173.324478,51.846352,369.944397,197.013275,134.149872,156.859787,176.489059,227.359268,384.477631,175.310181,193.996765,284.582489,174.223953,136.011200,77.844940,163.085129,231.063217,-40.108597,187.396820,315.968414,-48.747929,173.877304,234.199860,156.552658,199.581467,141.649521,57.956482,192.647461,-18.506418,151.874420,192.540680,60.696472,68.148308,179.239792,64.653908,-61.576443,192.310043,-10.848649,70.756462,174.092407,147.575623
4840,40.333333,165.434982,182.534546,312.591980,59.905888,170.922882,306.362610,284.800964,168.452667,222.702789,290.412750,166.546494,307.445923,150.256302,209.681351,-25.717392,-54.167439,176.169998,69.082253,360.815369,190.822525,-43.031647,270.439545,180.937469,-36.316055,-50.223793,189.631760,149.995117,268.700287,173.315567,51.839409,369.967377,196.986237,134.131622,156.854248,176.479889,227.362686,384.473877,175.301590,193.985718,284.584656,174.210266,136.004745,77.845253,163.077682,231.066879,-40.107998,187.390900,315.974121,-48.757355,173.882065,234.200958,156.554230,199.565323,141.646591,57.945419,192.644028,-18.508808,151.868423,192.525864,60.691021,68.138969,179.228561,64.657730,-61.588085,192.279022,-10.849930,70.749603,174.069199,147.573822
4841,40.341667,165.409195,182.658386,312.671356,59.907070,170.915741,306.366272,284.799164,168.462845,222.709824,290.411346,166.571716,307.449982,150.234039,209.747025,-25.715609,-54.167435,176.154282,69.084747,360.824036,190.832611,-43.020397,270.445282,180.952454,-36.318192,-50.220448,189.567459,150.032288,268.696533,173.324081,51.844589,369.975861,196.956757,134.132355,156.853043,176.478119,227.367767,384.477844,175.293396,193.985809,284.583282,174.203491,136.005188,77.844353,163.068497,231.071472,-40.110870,187.397079,315.970856,-48.753220,173.877991,234.207581,156.547913,199.569412,141.647202,57.941605,192.624390,-18.508835,151.866699,192.532806,60.695560,68.147186,179.214752,64.659645,-61.595486,192.287430,-10.849262,70.753342,174.055618,147.571091
4842,40.350000,165.416580,182.685059,312.672546,59.900990,170.925934,306.365570,284.797913,168.459442,222.709930,290.411102,166.566574,307.453064,150.232742,209.749435,-25.709362,-54.159645,176.144379,69.088425,360.823181,190.834579,-43.010754,270.449524,180.960876,-36.312523,-50.223557,189.557877,150.040817,268.695496,173.310974,51.839329,369.965240,196.939789,134.132416,156.857544,176.468964,227.366577,384.475189,175.285019,193.983185,284.580353,174.193649,136.005692,77.845070,163.070450,231.078491,-40.104839,187.394363,315.976257,-48.751762,173.879242,234.207489,156.548691,199.558548,141.646103,57.943066,192.598297,-18.512602,151.863739,192.527435,60.697456,68.145844,179.208450,64.669739,-61.577717,192.247223,-10.867180,70.760361,174.041122,147.573639
4843,40.358333,165.417252,182.701706,312.672821,59.904030,170.928085,306.369904,284.795593,168.442596,222.708542,290.417725,166.547516,307.444519,150.234161,209.739059,-25.712463,-54.142311,176.156189,69.087357,360.819397,190.831177,-43.008911,270.444885,180.968262,-36.314285,-50.221275,189.621567,150.002914,268.695648,173.293655,51.834900,369.965210,196.912445,134.131897,156.854645,176.469910,227.362839,384.478638,175.254639,193.980743,284.579681,174.182632,136.011230,77.850090,163.057617,231.079727,-40.105045,187.385513,315.981049,-48.747215,173.868225,234.215973,156.550949,199.538498,141.645721,57.941647,192.590240,-18.497957,151.865433,192.508942,60.694866,68.142784,179.198288,64.673622,-61.548798,192.212280,-10.870178,70.766243,174.031662,147.575241
4844,40.366667,165.427444,182.699188,312.665070,59.911007,170.940506,306.378296,284.800262,168.425552,222.711395,290.420593,166.572220,307.441864,150.239578,209.741730,-25.703548,-54.135979,176.184128,69.092255,360.822327,190.832718,-43.008228,270.446564,180.972305,-36.314209,-50.204018,189.574875,150.041061,268.697357,173.289093,51.839748,369.980255,196.772629,134.205963,156.862442,176.467422,227.364105,384.478088,175.231583,193.973862,284.490173,174.307800,136.114151,77.851089,163.066833,231.084778,-40.098709,187.388428,315.988556,-48.746250,173.888031,234.222046,156.546936,199.547638,141.647812,57.858116,192.714539,-18.384575,151.874390,192.496521,60.700722,68.148178,179.207001,64.682968,-61.542854,192.208359,-10.886944,70.770119,174.019012,147.571777
4845,40.375000,165.455032,182.593018,312.575562,59.909256,170.939163,306.376556,284.799164,168.403015,222.696426,290.430573,166.553726,307.433136,150.240616,209.755203,-25.706573,-54.138809,176.212296,69.094566,360.825592,190.826538,-43.021103,270.448456,180.973694,-36.322926,-50.213108,189.566193,150.043243,268.696259,173.266815,51.828789,369.952454,196.831223,134.158157,156.859924,176.466339,227.356918,384.470428,175.213272,193.964966,284.506165,174.330246,136.127060,77.851768,163.052124,231.077011,-40.097084,187.391861,315.984711,-48.735764,173.883896,234.222641,156.552109,199.523575,141.638199,57.859135,192.720856,-18.384016,151.872879,192.503265,60.697735,68.152481,179.218521,64.682945,-61.548946,192.253326,-10.901062,70.762772,174.004044,147.579605
4846,40.383333,165.460129,182.594757,312.564758,59.907600,170.952530,306.367371,284.779358,168.360870,222.669571,290.432343,166.541458,307.426514,150.245270,209.760818,-25.705967,-54.146931,176.195450,69.087654,360.831360,190.828522,-43.023048,270.449432,180.979019,-36.325733,-50.210838,189.566788,150.045197,268.694427,173.250519,51.825825,369.973938,196.726318,134.199234,156.866043,176.458740,227.352692,384.467621,175.197403,193.954529,284.478729,174.278748,136.103088,77.849892,163.058533,231.078537,-40.098339,187.391251,315.980194,-48.744652,173.868332,234.218903,156.549988,199.517410,141.635620,57.945999,192.640915,-18.495268,151.874191,192.488205,60.682095,68.152946,179.236816,64.677147,-61.577724,192.303726,-10.900877,70.760139,173.992416,147.573166
4847,40.391667,165.462326,182.617783,312.561981,59.908619,170.973877,306.361694,284.774750,168.345566,222.666412,290.423920,166.556778,307.419159,150.240356,209.769852,-25.707653,-54.154575,176.192902,69.083656,360.828217,190.830933,-43.024048,270.446899,180.982162,-36.327793,-50.212276,189.557846,150.046890,268.689667,173.245758,51.821316,369.963074,196.687469,134.226578,156.863647,176.457657,227.344406,384.462830,175.182892,193.945480,284.509338,174.285858,136.118271,77.856155,163.062958,231.070541,-40.102436,187.389435,315.973206,-48.748035,173.872177,234.215714,156.547897,199.507233,141.635452,57.861191,192.749039,-18.396870,151.876770,192.481308,60.682499,68.151649,179.233749,64.672707,-61.588875,192.319412,-10.903572,70.758614,173.984238,147.568253
4848,40.400000,165.464111,182.614563,312.552490,59.910282,170.978149,306.359283,284.774078,168.334961,222.660965,290.422302,166.548782,307.418915,150.242844,209.774826,-25.707237,-54.159992,176.186310,69.075287,360.826538,190.822311,-43.029110,270.442108,180.981888,-36.336662,-50.222622,189.623795,149.998703,268.689026,173.241394,51.813759,369.943390,196.671158,134.222153,156.865326,176.457748,227.342560,384.458557,175.174301,193.951401,284.479065,174.236572,136.101181,77.858116,163.060577,231.070587,-40.107655,187.385651,315.977112,-48.751907,173.864594,234.210800,156.547089,199.501587,141.630310,57.938732,192.660538,-18.495247,151.871597,192.478302,60.675694,68.149590,179.223328,64.669662,-61.586254,192.298386,-10.908847,70.762840,173.965073,147.565002
4849,40.408333,165.465500,182.638092,312.552521,59.909912,170.989151,306.365631,284.766541,168.339310,222.658127,290.418030,166.548782,307.412720,150.238846,209.773407,-25.704861,-54.158871,176.178772,69.080704,360.822571,190.834213,-43.021339,270.438660,180.998093,-36.329926,-50.207588,189.584427,150.031204,268.678101,173.232361,51.814339,369.937012,196.665726,134.221802,156.861755,176.460144,227.342529,384.446350,175.153809,193.942810,284.502411,174.265686,136.114883,77.856537,163.049652,231.074677,-40.106640,187.398560,315.975159,-48.750557,173.893784,234.210510,156.536972,199.495956,141.630554,57.855789,192.743347,-18.391205,151.865494,192.483856,60.680401,68.139549,179.211746,64.673050,-61.577824,192.255676,-10.897686,70.761086,173.946640,147.567978
4850,40.416667,165.468155,182.647583,312.542206,59.906136,170.996216,306.363281,284.760071,168.320160,222.651901,290.417236,166.528381,307.405823,150.237335,209.776779,-25.701284,-54.162357,176.173477,69.078323,360.824127,190.814209,-43.028641,270.430695,180.991287,-36.332069,-50.223190,189.621292,149.999130,268.677979,173.224411,51.809196,369.938263,196.635315,134.218246,156.858810,176.457382,227.344025,384.442810,175.150879,193.934647,284.462097,174.218597,136.092224,77.852219,163.025192,231.069977,-40.109455,187.387344,315.975281,-48.749084,173.880859,234.205307,156.537781,199.475769,141.624695,57.848503,192.750778,-18.386639,151.866318,192.461670,60.675804,68.145508,179.183701,64.674690,-61.571407,192.218872,-10.899604,70.791405,173.899521,147.596878
4851,40.425000,165.467422,182.649307,312.542786,59.906963,171.002686,306.363678,284.752380,168.304260,222.653671,290.418610,166.527679,307.410187,150.238525,209.770706,-25.704721,-54.168579,176.171051,69.079704,360.818390,190.822922,-43.021889,270.436249,180.986786,-36.330887,-50.219543,189.622177,150.004868,268.671692,173.207306,51.810062,369.931091,196.623245,134.213104,156.858093,176.440567,227.337784,384.437927,175.123154,193.933731,284.489868,174.248657,136.112289,77.851967,163.022568,231.073120,-40.106750,187.396408,315.975922,-48.744766,173.889633,234.213287,156.534576,199.468292,141.627625,57.913097,192.715302,-18.445127,151.869110,192.461090,60.675354,68.148697,179.187729,64.680542,-61.577774,192.220383,-10.899445,70.764854,173.907425,147.564377
4852,40.433333,165.466873,182.681671,312.537872,59.907436,170.984848,306.364166,284.759857,168.269333,222.659485,290.411774,166.534882,307.408905,150.238098,209.782379,-25.696762,-54.147560,176.183594,69.088928,360.821747,190.828476,-43.010902,270.447144,180.977463,-36.333752,-50.214088,189.568954,150.038605,268.673584,173.204422,51.814518,369.925629,196.599976,134.223434,156.866043,176.443420,227.341400,384.440796,175.120621,193.929428,284.506165,174.210709,136.116547,77.854713,163.012970,231.074997,-40.105202,187.382050,315.975769,-48.745716,173.875549,234.215958,156.283768,199.565918,141.456406,57.854988,192.779800,-18.384686,151.869461,192.458633,60.677013,68.153648,179.203415,64.683456,-61.581184,192.250946,-10.895151,70.800735,173.880875,147.594543
4853,40.441667,165.468307,182.706543,312.537994,59.903908,171.004761,306.365448,284.757294,168.267487,222.666183,290.413086,166.533417,307.411163,150.241165,209.802444,-25.692307,-54.150242,176.196655,69.073647,360.823853,190.822830,-43.009727,270.445435,180.985947,-36.331379,-50.216042,189.564789,150.039307,268.672974,173.200714,51.810585,369.930420,196.585907,134.232422,156.867706,176.448059,227.340698,384.443451,175.108871,193.935822,284.513092,174.197372,136.117935,77.857918,163.011002,231.076233,-40.104973,187.384125,315.978394,-48.745739,173.875885,234.215103,156.260651,200.020523,141.534637,57.854294,192.789246,-18.377056,151.871078,192.453537,60.683517,68.153496,179.217072,64.685349,-61.583183,192.262741,-10.899471,70.793312,173.884628,147.598877
